trait	chr	region	start	end	n_snps	h2_local	se	p	likelihood_interval_lower	likelihood_interval_upper	warning	eligible_for_bivariate
RE	9	11	7388656	8261551	618	0.0		0.999998682044413			nonpositive_local_h2	False
RE	9	12	8262469	9165805	610	0.0		0.999997916129245			nonpositive_local_h2	False
RE	9	13	9171635	9917049	449	0.0		0.999999068064667			nonpositive_local_h2	False
RE	9	14	9926888	10673850	421	0.0		0.999998796876658			nonpositive_local_h2	False
RE	9	15	10678556	11262118	253	0.0		0.0			nonpositive_local_h2	False
RE	9	16	11275227	12042535	280	0.0		0.999999730973442			nonpositive_local_h2	False
RE	9	17	12044969	12663561	310	0.0		0.999999619538993			nonpositive_local_h2	False
RE	9	18	12667049	13511067	350	0.0		0.0			nonpositive_local_h2	False
RE	9	19	13516313	14244413	438	0.0		0.999999239077987			nonpositive_local_h2	False
RE	9	20	14244753	14901322	461	0.0		0.999999461946885			nonpositive_local_h2	False
RE	9	21	14903275	15830506	341	0.0		0.999998682044413			nonpositive_local_h2	False
RE	9	22	15841937	16656653	473	0.0		0.0			nonpositive_local_h2	False
RE	9	23	16658807	17391531	357	0.0		0.0			nonpositive_local_h2	False
RE	9	24	17394465	17987408	321	0.0		0.999999730973442			nonpositive_local_h2	False
RE	9	25	17990785	18751638	435	0.0		0.0			nonpositive_local_h2	False
RE	9	26	18754211	19458939	400	0.0		0.999999341022206			nonpositive_local_h2	False
RE	9	27	19465900	20482380	471	0.0		0.0			nonpositive_local_h2	False
RE	9	28	20484604	21673608	510	2.1643801760953e-05		0.14102578630581				True
RE	9	29	21674147	23083305	561	0.0		0.999999461946885			nonpositive_local_h2	False
RE	9	30	23091742	23859363	289	0.0		0.0			nonpositive_local_h2	False
RE	9	31	23859906	24757627	228	0.0		0.999999619538993			nonpositive_local_h2	False
RE	9	32	24757755	25956931	480	0.0		0.999999461946885			nonpositive_local_h2	False
RE	9	33	25963989	26746590	340	0.0		0.999999341022206			nonpositive_local_h2	False
RE	9	34	26750142	27366436	327	0.0		0.0			nonpositive_local_h2	False
RE	9	35	27367278	28064791	360	0.0		0.999999149263327			nonpositive_local_h2	False
RE	9	36	28067491	28761593	348	0.0		0.999999341022206			nonpositive_local_h2	False
RE	9	37	28771619	29594558	383	0.0		0.999999619538993			nonpositive_local_h2	False
RE	9	38	29597552	30409103	300	0.0		0.999999461946885			nonpositive_local_h2	False
RE	9	39	30420638	31113720	215	0.0		0.999999730973442			nonpositive_local_h2	False
RE	9	40	31119647	32247145	430	0.0		0.999999619538993			nonpositive_local_h2	False
RE	9	41	32255125	33193935	448	0.0		0.999999341022206			nonpositive_local_h2	False
RE	9	42	33195478	34695469	495	0.0		0.999999461946885			nonpositive_local_h2	False
RE	9	43	34710338	36748641	664	0.0		0.999998993394793			nonpositive_local_h2	False
RE	9	44	36749333	37686417	420	0.0		0.999999341022206			nonpositive_local_h2	False
RE	9	45	37688817	38772575	486	0.0		0.999999461946885			nonpositive_local_h2	False
RE	9	46	70984372	72282172	468	9.19950632062705e-05		0.0420368851940462				True
RE	9	47	72291978	73914369	766	0.0		0.999998923893769			nonpositive_local_h2	False
RE	9	48	73915535	74950213	389	0.0		0.999999619538993			nonpositive_local_h2	False
RE	9	49	74952171	76193770	404	0.0		0.999999619538993			nonpositive_local_h2	False
RE	9	50	76198452	77858578	575	0.0		0.999999619538993			nonpositive_local_h2	False
RE	9	51	77877793	78630894	404	0.0		0.999999341022206			nonpositive_local_h2	False
RE	9	52	78631123	79450930	492	0.0		0.999999068064667			nonpositive_local_h2	False
RE	9	53	79451050	80136533	303	0.0		0.999999619538993			nonpositive_local_h2	False
RE	9	54	80137434	81154501	361	0.0		0.0			nonpositive_local_h2	False
RE	9	55	81161599	82598985	706	0.0		0.999999068064667			nonpositive_local_h2	False
RE	9	56	82602724	83455332	429	0.0		0.999999461946885			nonpositive_local_h2	False
RE	9	57	83460025	85135643	551	0.0		0.999998682044413			nonpositive_local_h2	False
RE	9	58	85135915	86763217	706	0.0		0.0			nonpositive_local_h2	False
RE	9	59	86770003	87811640	544	0.0		0.0			nonpositive_local_h2	False
RE	9	60	87820457	89168700	461	0.0		0.999991673204301			nonpositive_local_h2	False
RE	9	61	89172667	90134690	480	0.0		0.999999461946885			nonpositive_local_h2	False
RE	9	62	90136246	90887268	397	0.0		0.0			nonpositive_local_h2	False
RE	9	63	90891114	91637304	258	0.0		0.999999730973442			nonpositive_local_h2	False
RE	9	64	91644665	92499803	333	0.0		0.999999461946885			nonpositive_local_h2	False
RE	9	65	92500586	93439259	401	0.0		0.999999461946885			nonpositive_local_h2	False
RE	9	66	93441498	94169155	333	0.0		0.999999619538993			nonpositive_local_h2	False
RE	9	67	94176261	94923148	289	0.0		0.0			nonpositive_local_h2	False
RE	9	68	94925680	95854695	331	0.0		0.999999730973442			nonpositive_local_h2	False
RE	9	69	95857333	96668352	357	0.0		0.999999619538993			nonpositive_local_h2	False
RE	9	70	96670213	97415909	295	0.0		0.999998958064622			nonpositive_local_h2	False
RE	9	71	97419146	98885767	526	0.0		0.999999619538993			nonpositive_local_h2	False
RE	9	72	98888628	100310501	372	1.9085378273029e-05		0.0				True
RE	9	73	100310711	101593825	632	0.0		0.999999461946885			nonpositive_local_h2	False
RE	9	74	101598609	103161860	516	4.84587619137777e-05		0.396635260634345				True
RE	9	75	103168997	104221235	410	3.3363563470519e-06		0.798821216092742				True
RE	9	76	104223252	105042946	477	0.0		0.0			nonpositive_local_h2	False
RE	9	77	105043748	105845247	373	0.0		0.999999534032333			nonpositive_local_h2	False
RE	9	78	105846940	107059946	530	0.0		0.999999461946885			nonpositive_local_h2	False
RE	9	79	107063817	108166638	565	0.0		0.999999239077987			nonpositive_local_h2	False
RE	9	80	108205262	109150651	318	0.0		0.999999619538993			nonpositive_local_h2	False
RE	9	81	109151075	110628820	685	0.0		0.999998923893769			nonpositive_local_h2	False
RE	9	82	110632626	111367630	442	0.0		0.999999619538993			nonpositive_local_h2	False
RE	9	83	111368151	112072419	439	2.01035676526678e-05		0.365282044808055				True
RE	9	84	112080128	112862214	422	0.0		0.999999461946885			nonpositive_local_h2	False
RE	9	85	112868321	113644930	487	0.0		0.999998993394793			nonpositive_local_h2	False
RE	9	86	113646264	114439510	349	0.0		0.0			nonpositive_local_h2	False
RE	9	87	114444565	115383332	426	3.49986181312688e-06		0.654895845838851				True
RE	9	88	115399064	116159423	409	0.0		0.999999619538993			nonpositive_local_h2	False
RE	9	89	116160220	117053273	499	1.24800654422258e-05		0.0				True
RE	9	90	117056851	117988366	517	0.0		0.999996956311948			nonpositive_local_h2	False
RE	9	91	117989062	118996950	403	0.0		0.999999461946885			nonpositive_local_h2	False
RE	9	92	119003933	119887714	516	5.97469361264518e-06		0.563693984282216				True
RE	9	93	119891290	121008432	579	0.0		0.999999461946885			nonpositive_local_h2	False
RE	9	94	121010732	122676538	783	0.0		0.999999068064667			nonpositive_local_h2	False
RE	9	95	122681580	124118776	419	0.0		0.999999461946885			nonpositive_local_h2	False
RE	9	96	124125324	125136884	364	0.0		0.999999341022206			nonpositive_local_h2	False
RE	9	97	125138695	126091085	306	0.0		0.999999461946885			nonpositive_local_h2	False
RE	9	98	126094458	127184067	396	0.0		0.999999239077987			nonpositive_local_h2	False
RE	9	99	127190340	128784665	403	0.0		0.999999619538993			nonpositive_local_h2	False
RE	9	100	128785910	129617253	405	0.0		0.999999341022206			nonpositive_local_h2	False
RE	9	101	129619875	130891060	408	0.0		0.0			nonpositive_local_h2	False
RE	9	102	130906848	132192986	327	0.0		0.0			nonpositive_local_h2	False
RE	9	103	132194098	132996875	313	0.0		0.0			nonpositive_local_h2	False
RE	9	104	133000282	134139458	420	0.0		0.0			nonpositive_local_h2	False
RE	9	105	134142444	135132930	388	0.0		0.999999461946885			nonpositive_local_h2	False
RE	9	106	135137364	136039936	414	0.0		0.0			nonpositive_local_h2	False
RE	9	107	136042694	136769348	394	0.0		0.0			nonpositive_local_h2	False
RE	9	108	136771319	137587768	353	0.0		0.0			nonpositive_local_h2	False
RE	9	109	137595066	138199317	384	0.0		0.999998923893769			nonpositive_local_h2	False
RE	9	110	138217797	138992466	311	0.0		0.0			nonpositive_local_h2	False
RE	9	111	138999710	140024846	257	0.0		0.999999619538993			nonpositive_local_h2	False
RE	10	1	98481	1327807	423	0.0		0.0			nonpositive_local_h2	False
RE	10	2	1332768	1872726	336	0.0		0.0			nonpositive_local_h2	False
RE	10	3	1874354	2636063	509	0.0		0.0			nonpositive_local_h2	False
RE	10	4	2639732	3223179	438	0.0		0.99999885861698			nonpositive_local_h2	False
RE	10	5	3245325	3877968	387	0.0		0.999996410738043			nonpositive_local_h2	False
RE	10	6	3882497	4813154	496	0.0		0.0			nonpositive_local_h2	False
RE	10	7	4813211	5396157	355	0.0		0.999999619538993			nonpositive_local_h2	False
RE	10	8	5396439	6233955	486	0.0		0.999999149263327			nonpositive_local_h2	False
RE	10	9	6236332	6893905	417	0.0		0.999999341022206			nonpositive_local_h2	False
RE	10	10	6898219	7654808	472	0.0		0.0			nonpositive_local_h2	False
RE	10	11	7660466	8770847	700	0.0		0.0			nonpositive_local_h2	False
RE	10	12	8773922	10078042	563	0.0		0.999999149263327			nonpositive_local_h2	False
RE	10	13	10081372	10969223	448	0.0		0.999999619538993			nonpositive_local_h2	False
RE	10	14	10973316	11855599	452	0.0		0.999998993394793			nonpositive_local_h2	False
RE	10	15	11861758	12580664	322	0.0		0.999998682044413			nonpositive_local_h2	False
RE	10	16	12582689	13203772	419	0.0		0.999999341022206			nonpositive_local_h2	False
RE	10	17	13208063	14006391	499	0.0		0.0			nonpositive_local_h2	False
RE	10	18	14008445	14818646	543	0.0		0.999999068064667			nonpositive_local_h2	False
RE	10	19	14820959	15944137	442	0.0		0.999999461946885			nonpositive_local_h2	False
RE	10	20	15950149	17064992	538	0.0		0.999999239077987			nonpositive_local_h2	False
RE	10	21	17068112	18529646	562	0.0		0.999999461946885			nonpositive_local_h2	False
RE	10	22	18530839	19421315	463	0.0		0.0			nonpositive_local_h2	False
RE	10	23	19422749	19964913	298	0.0		0.999999730973442			nonpositive_local_h2	False
RE	10	24	19970957	20609931	365	0.0		0.999999341022206			nonpositive_local_h2	False
RE	10	25	20618481	21477482	449	0.0		0.999999461946885			nonpositive_local_h2	False
RE	10	26	21480273	23364720	413	0.0		0.999999239077987			nonpositive_local_h2	False
RE	10	27	23368845	24487557	343	0.0		0.0			nonpositive_local_h2	False
RE	10	28	24491058	25576492	437	0.0		0.999999239077987			nonpositive_local_h2	False
RE	10	29	25581177	26158386	281	0.0		0.999999730973442			nonpositive_local_h2	False
RE	10	30	26162766	26880857	328	0.0		0.999999619538993			nonpositive_local_h2	False
RE	10	31	26889823	27669479	278	0.0		0.0			nonpositive_local_h2	False
RE	10	32	27669655	28731618	501	0.0		0.999999619538993			nonpositive_local_h2	False
RE	10	33	28736560	29393640	382	0.0		0.999999461946885			nonpositive_local_h2	False
RE	10	34	29399300	29993344	381	0.0		0.0			nonpositive_local_h2	False
RE	10	35	30001433	30918424	493	0.0		0.999999619538993			nonpositive_local_h2	False
RE	10	36	30921287	32456826	516	0.0		0.999999619538993			nonpositive_local_h2	False
RE	10	37	32457370	33654716	479	0.0		0.999999239077987			nonpositive_local_h2	False
RE	10	38	33656119	35174635	619	0.0		0.999999149263327			nonpositive_local_h2	False
RE	10	39	35185496	36474822	390	0.0		0.999999619538993			nonpositive_local_h2	False
RE	10	40	36476571	37559338	390	0.0		0.999999341022206			nonpositive_local_h2	False
RE	10	41	37564987	38556338	281	0.0		0.999999809769497			nonpositive_local_h2	False
RE	10	42	42433540	42983525	72	0.0		3.38244530129881e-217			nonpositive_local_h2	False
RE	10	43	42984952	43769560	290	0.0		0.0			nonpositive_local_h2	False
RE	10	44	43769891	44893756	464	0.0		0.999996451295977			nonpositive_local_h2	False
RE	10	45	44893864	46215431	506	0.0		0.999999619538993			nonpositive_local_h2	False
RE	10	46	47559903	48663340	155	0.0		0.881976409901932			nonpositive_local_h2	False
RE	10	47	49390308	50141332	387	0.0		0.0			nonpositive_local_h2	False
RE	10	48	50155130	51594462	465	0.0		0.0			nonpositive_local_h2	False
RE	10	49	51779449	53129579	480	0.0		0.999999619538993			nonpositive_local_h2	False
RE	10	50	53130564	53910521	471	0.0		0.999999619538993			nonpositive_local_h2	False
RE	10	51	53929658	55093531	578	0.0		0.999999619538993			nonpositive_local_h2	False
RE	10	52	55104497	55866082	374	0.0		0.999999534032333			nonpositive_local_h2	False
RE	10	53	55867735	57039062	522	0.0		0.0			nonpositive_local_h2	False
RE	10	54	57045932	57955570	319	0.0		0.999999461946885			nonpositive_local_h2	False
RE	10	55	57955791	58804299	303	0.0		0.0			nonpositive_local_h2	False
RE	10	56	58809636	59821183	396	0.0		0.999999730973442			nonpositive_local_h2	False
RE	10	57	59823837	61469538	580	8.49556282173755e-05		0.0988086224159464				True
RE	10	58	61477697	62624576	584	2.34156607747118e-05		0.237677832687577				True
RE	10	59	62626874	64069035	512	0.0		0.999999461946885			nonpositive_local_h2	False
RE	10	60	64075136	65399851	476	0.0		0.999999619538993			nonpositive_local_h2	False
RE	10	61	65404572	66509895	341	0.0		0.999999730973442			nonpositive_local_h2	False
RE	10	62	66512626	67144421	284	0.0		0.999999619538993			nonpositive_local_h2	False
RE	10	63	67147477	67767418	273	0.0		0.999999730973442			nonpositive_local_h2	False
RE	10	64	67770279	68621346	481	0.0		0.999999461946885			nonpositive_local_h2	False
RE	10	65	68623412	69903889	407	0.0		0.999999288222632			nonpositive_local_h2	False
RE	10	66	69904641	71049098	445	0.0		0.999999619538993			nonpositive_local_h2	False
RE	10	67	71052508	71672879	447	0.0		0.999999239077987			nonpositive_local_h2	False
RE	10	68	71673928	72654600	562	0.0		0.999999461946885			nonpositive_local_h2	False
RE	10	69	72660718	73512933	523	0.0		0.999999068064667			nonpositive_local_h2	False
RE	10	70	73514554	75693932	606	0.0		0.999999619538993			nonpositive_local_h2	False
RE	10	71	75732444	77143467	328	0.0		0.999999534032333			nonpositive_local_h2	False
RE	10	72	77157489	78664629	550	0.0		0.999999149263327			nonpositive_local_h2	False
RE	10	73	78667191	79952934	631	1.52976297863866e-05		0.0				True
RE	10	74	79955120	81189551	663	0.0		0.999998923893769			nonpositive_local_h2	False
RE	10	75	81191488	81761489	85	9.22174346709629e-08		0.97123977269698				True
RE	10	76	81764081	82377997	312	0.0		0.999999619538993			nonpositive_local_h2	False
RE	10	77	82382102	83594473	492	0.0		0.999999461946885			nonpositive_local_h2	False
RE	10	78	83600968	84678512	488	0.0		0.0			nonpositive_local_h2	False
RE	10	79	84680499	85463030	361	0.0		0.999999461946885			nonpositive_local_h2	False
RE	10	80	85464091	86459792	471	0.0		0.999999239077987			nonpositive_local_h2	False
RE	10	81	86461085	87287808	341	0.0		0.999999730973442			nonpositive_local_h2	False
RE	10	82	87290629	88443302	475	0.0		0.999999341022206			nonpositive_local_h2	False
RE	10	83	88446254	89970800	421	0.0		0.999999341022206			nonpositive_local_h2	False
RE	10	84	89971647	91018520	506	0.0		0.999999461946885			nonpositive_local_h2	False
RE	10	85	91021645	91959144	401	0.0		0.999998923893769			nonpositive_local_h2	False
RE	10	86	91960473	92909779	419	0.0		0.999999619538993			nonpositive_local_h2	False
RE	10	87	92912588	94502738	419	0.0		0.0			nonpositive_local_h2	False
RE	10	88	94506628	95526044	528	0.0		0.999999149263327			nonpositive_local_h2	False
RE	10	89	95528185	97037578	526	0.0		0.999999730973442			nonpositive_local_h2	False
RE	10	90	97040743	98002866	433	0.0		0.0			nonpositive_local_h2	False
RE	10	91	98010908	99366769	556	0.0		0.0			nonpositive_local_h2	False
RE	10	92	99369013	100335093	457	0.0		0.999999619538993			nonpositive_local_h2	False
RE	10	93	100338139	101264162	347	0.0		0.999999730973442			nonpositive_local_h2	False
RE	10	94	101271789	102501571	444	0.0		0.0			nonpositive_local_h2	False
RE	10	95	102511959	104204140	536	0.0		0.999999461946885			nonpositive_local_h2	False
RE	10	96	104207799	106139294	672	0.0		0.999999341022206			nonpositive_local_h2	False
RE	10	97	106144393	107873989	728	0.0		0.999999461946885			nonpositive_local_h2	False
RE	10	98	107883946	108725495	307	0.0		0.999999619538993			nonpositive_local_h2	False
RE	10	99	108729960	109579127	410	0.0		0.0			nonpositive_local_h2	False
RE	10	100	109579550	110356935	326	0.0		0.0			nonpositive_local_h2	False
RE	10	101	110363973	112164639	537	0.0		0.0			nonpositive_local_h2	False
RE	10	102	112166708	113116998	418	0.0		0.999999619538993			nonpositive_local_h2	False
RE	10	103	113117827	114244744	475	0.0		0.999997127582392			nonpositive_local_h2	False
RE	10	104	114258451	115587010	655	0.0		0.999998682044413			nonpositive_local_h2	False
RE	10	105	115589161	116843474	480	0.0		0.0			nonpositive_local_h2	False
RE	10	106	116856071	118416020	550	0.0		0.0			nonpositive_local_h2	False
RE	10	107	118416207	119528591	461	0.0		0.999999619538993			nonpositive_local_h2	False
RE	10	108	119529361	120592015	472	0.0		0.0			nonpositive_local_h2	False
RE	10	109	120594481	121874157	542	0.0		0.0			nonpositive_local_h2	False
RE	10	110	121874555	122803238	464	0.0		0.0			nonpositive_local_h2	False
RE	10	111	122805351	123853004	510	0.0		0.999999461946885			nonpositive_local_h2	False
RE	10	112	123858724	124891395	527	4.0463185553944e-05		0.207782395195121				True
RE	10	113	124894169	125796933	521	0.0		0.0			nonpositive_local_h2	False
RE	10	114	125802888	126875396	518	0.0		0.0			nonpositive_local_h2	False
RE	10	115	126875920	127997303	564	0.0		0.0			nonpositive_local_h2	False
RE	10	116	127997728	129129348	569	0.0		0.999998923893769			nonpositive_local_h2	False
RE	10	117	129136409	129831119	459	0.0		0.999999068064667			nonpositive_local_h2	False
RE	10	118	129834886	130686938	472	0.0		0.999996390629975			nonpositive_local_h2	False
RE	10	119	130698337	131694085	531	0.0		0.0			nonpositive_local_h2	False
RE	10	120	131697627	132576400	480	0.0		0.0			nonpositive_local_h2	False
RE	10	121	132583456	133108761	371	0.0		0.999999619538993			nonpositive_local_h2	False
RE	10	122	133114209	133817742	345	5.85133157626191e-05		0.0055099989798498				True
RE	10	123	133829719	134847430	424	0.0		0.999999461946885			nonpositive_local_h2	False
RE	10	124	134862552	135434988	201	0.0		0.0			nonpositive_local_h2	False
RE	11	1	199256	1060934	368	0.0		0.999999619538993			nonpositive_local_h2	False
RE	11	2	1061718	1857270	287	0.0		0.999999619538993			nonpositive_local_h2	False
RE	11	3	1858262	2475150	248	0.0		0.999999341022206			nonpositive_local_h2	False
RE	11	4	2479195	3266133	385	0.0		0.999999461946885			nonpositive_local_h2	False
RE	11	5	3364358	4404192	326	0.0		0.999999341022206			nonpositive_local_h2	False
RE	11	6	4407725	4946047	408	0.0		0.0			nonpositive_local_h2	False
RE	11	7	4948160	5529152	483	0.0		0.0			nonpositive_local_h2	False
RE	11	8	5533402	6179462	435	0.0		0.999999068064667			nonpositive_local_h2	False
RE	11	9	6189084	7189003	561	0.0		0.999999341022206			nonpositive_local_h2	False
RE	11	10	7195494	7913940	440	0.0		0.999999619538993			nonpositive_local_h2	False
RE	11	11	7916712	9077652	557	0.0		0.0			nonpositive_local_h2	False
RE	11	12	9081926	10369340	426	0.0		0.0			nonpositive_local_h2	False
RE	11	13	10370420	11076056	392	0.0		0.999999619538993			nonpositive_local_h2	False
RE	11	14	11081854	11632640	514	0.0		0.999999461946885			nonpositive_local_h2	False
RE	11	15	11632713	12470449	556	0.0		0.0			nonpositive_local_h2	False
RE	11	16	12470469	13364712	472	0.0		0.999999461946885			nonpositive_local_h2	False
RE	11	17	13367750	15126447	615	0.0		0.999999149263327			nonpositive_local_h2	False
RE	11	18	15126792	16379226	461	0.0		0.999999239077987			nonpositive_local_h2	False
RE	11	19	16383430	17580050	499	0.0		0.0			nonpositive_local_h2	False
RE	11	20	17586381	18739358	457	0.0		0.999999619538993			nonpositive_local_h2	False
RE	11	21	18741165	19776660	506	0.0		0.999999619538993			nonpositive_local_h2	False
RE	11	22	19782191	20684132	581	0.0		0.999998682044413			nonpositive_local_h2	False
RE	11	23	20689486	21441271	482	0.0		0.999999341022206			nonpositive_local_h2	False
RE	11	24	21443083	22368301	362	0.0		0.999999461946885			nonpositive_local_h2	False
RE	11	25	22370108	23164090	312	0.0		0.999999461946885			nonpositive_local_h2	False
RE	11	26	23166339	24090083	383	0.0		0.999999461946885			nonpositive_local_h2	False
RE	11	27	24091682	24892277	356	0.0		0.0			nonpositive_local_h2	False
RE	11	28	24893890	25655220	268	0.0		0.999999730973442			nonpositive_local_h2	False
RE	11	29	25671657	26356083	276	0.0		0.999999534032333			nonpositive_local_h2	False
RE	11	30	26357170	27018019	336	0.0		0.0			nonpositive_local_h2	False
RE	11	31	27020461	28575986	487	0.0		0.999999619538993			nonpositive_local_h2	False
RE	11	32	28577867	29530247	291	0.0		0.999999619538993			nonpositive_local_h2	False
RE	11	33	29534277	30569684	353	0.0002251945922655		0.0359182175245449				True
RE	11	34	30571347	32065256	439	0.0		0.0			nonpositive_local_h2	False
RE	11	35	32066548	32830362	324	0.0		0.0			nonpositive_local_h2	False
RE	11	36	32830564	33905285	375	0.0		0.999999619538993			nonpositive_local_h2	False
RE	11	37	33905371	34672161	403	0.0		0.999998993394793			nonpositive_local_h2	False
RE	11	38	34674475	35500365	499	0.0		0.999999341022206			nonpositive_local_h2	False
RE	11	39	35500592	36329456	421	0.0		0.999999619538993			nonpositive_local_h2	False
RE	11	40	36334103	37115656	368	0.0		0.999999619538993			nonpositive_local_h2	False
RE	11	41	37119431	37950922	242	0.0		0.999999461946885			nonpositive_local_h2	False
RE	11	42	37954947	39328525	249	0.0		0.999999619538993			nonpositive_local_h2	False
RE	11	43	39353212	40362590	321	0.0		0.999999619538993			nonpositive_local_h2	False
RE	11	44	40363614	41603185	517	0.0		0.999999341022206			nonpositive_local_h2	False
RE	11	45	41611349	42856020	469	0.0		0.999999461946885			nonpositive_local_h2	False
RE	11	46	42859152	43949008	479	0.0		0.999999730973442			nonpositive_local_h2	False
RE	11	47	43949511	45015345	566	0.0		0.0			nonpositive_local_h2	False
RE	11	48	45023786	46309968	491	0.0		0.999999619538993			nonpositive_local_h2	False
RE	11	49	46320679	48066048	423	0.0		0.0			nonpositive_local_h2	False
RE	11	50	48085189	48744425	162	0.0		0.999999865486721			nonpositive_local_h2	False
RE	11	51	48783130	49377760	96	0.0		0.999999865486721			nonpositive_local_h2	False
RE	11	52	49390619	50205927	174	0.0		0.999999865486721			nonpositive_local_h2	False
RE	11	53	50217658	50713402	83	2.06205288721159e-05		0.294955234726064				True
RE	11	54	51200820	51563636	64	0.0		0.999999865486721			nonpositive_local_h2	False
RE	11	55	54801549	55474227	141	1.06618609376582e-05		0.399061618492875				True
RE	11	56	55478441	55944474	221	1.06593126919511e-05		0.0				True
RE	11	57	55948184	56623156	291	3.13066587156498e-06		0.848021607054582				True
RE	11	58	56623529	57675410	383	0.0		0.999999730973442			nonpositive_local_h2	False
RE	11	59	57681828	58452608	323	0.0		0.999999809769497			nonpositive_local_h2	False
RE	11	60	58452810	59256054	220	0.0		0.999999730973442			nonpositive_local_h2	False
RE	11	61	59257636	60508898	401	0.0		0.999999534032333			nonpositive_local_h2	False
RE	11	62	60517887	61712131	394	0.0		0.999999461946885			nonpositive_local_h2	False
RE	11	63	61717607	62794074	350	0.0		0.0			nonpositive_local_h2	False
RE	11	64	62801148	64594393	511	0.0		0.0			nonpositive_local_h2	False
RE	11	65	64596916	66782594	627	0.0		0.999999341022206			nonpositive_local_h2	False
RE	11	66	66784715	68000579	228	0.0		0.999999461946885			nonpositive_local_h2	False
RE	11	67	68010721	68886179	327	0.0		0.999999730973442			nonpositive_local_h2	False
RE	11	68	68888456	69703103	335	0.0		0.999999619538993			nonpositive_local_h2	False
RE	11	69	69806270	71242461	591	0.0		0.0			nonpositive_local_h2	False
RE	11	70	71243244	72867912	327	0.0		0.999999619538993			nonpositive_local_h2	False
RE	11	71	72877964	74398125	503	0.0		0.999999239077987			nonpositive_local_h2	False
RE	11	72	74399425	75444605	401	0.0		0.0			nonpositive_local_h2	False
RE	11	73	75445338	76518550	369	0.0		0.999999149263327			nonpositive_local_h2	False
RE	11	74	76519899	77714746	388	0.0		0.999999730973442			nonpositive_local_h2	False
RE	11	75	77721537	78911432	496	0.0		0.999999461946885			nonpositive_local_h2	False
RE	11	76	78914741	79799549	482	0.0		0.999999619538993			nonpositive_local_h2	False
RE	11	77	79802317	80722309	417	0.0		0.999999619538993			nonpositive_local_h2	False
RE	11	78	80726364	81657804	549	0.0		0.999999619538993			nonpositive_local_h2	False
RE	11	79	81658745	82829768	450	0.0		0.0			nonpositive_local_h2	False
RE	11	80	82850052	83676761	336	0.0		0.999999398438329			nonpositive_local_h2	False
RE	11	81	83678920	84610503	371	0.0		0.999999461946885			nonpositive_local_h2	False
RE	11	82	84615848	85868640	415	0.0		0.999999534032333			nonpositive_local_h2	False
RE	11	83	85869737	86629236	404	0.0		0.999999461946885			nonpositive_local_h2	False
RE	11	84	86631331	87676739	476	0.0		0.0			nonpositive_local_h2	False
RE	11	85	87677069	88359223	323	1.12580902354723e-05		0.0				True
RE	11	86	88365298	89207232	222	0.0		0.999999730973442			nonpositive_local_h2	False
RE	11	87	89209985	90191908	203	0.0		0.999999730973442			nonpositive_local_h2	False
RE	11	88	90203176	90966877	279	0.0		0.0			nonpositive_local_h2	False
RE	11	89	90969158	92201077	475	0.0		0.0			nonpositive_local_h2	False
RE	11	90	92209853	93575238	531	0.0		0.999999461946885			nonpositive_local_h2	False
RE	11	91	93578713	94383998	309	0.0		0.999999619538993			nonpositive_local_h2	False
RE	11	92	94385461	95327130	389	2.1944920421741e-06		0.913631984844655				True
RE	11	93	95327374	96138412	419	0.0		0.999998682044413			nonpositive_local_h2	False
RE	11	94	96155649	97083331	300	0.0		0.0			nonpositive_local_h2	False
RE	11	95	97102604	98144089	418	0.0		0.999998993394793			nonpositive_local_h2	False
RE	11	96	98148532	98927114	339	0.0		0.0			nonpositive_local_h2	False
RE	11	97	98930151	99618600	405	0.0		0.0			nonpositive_local_h2	False
RE	11	98	99619383	100423278	398	0.0		0.999999341022206			nonpositive_local_h2	False
RE	11	99	100427659	101149368	377	0.0		0.0			nonpositive_local_h2	False
RE	11	100	101160958	101880768	316	0.0		0.0			nonpositive_local_h2	False
RE	11	101	101882379	102669409	373	0.0		0.999999461946885			nonpositive_local_h2	False
RE	11	102	102680229	103493096	365	9.39746225424138e-06		0.337394191757707				True
RE	11	103	103496422	104875261	542	0.0		0.999999619538993			nonpositive_local_h2	False
RE	11	104	104877803	105927178	324	6.27605671701619e-05		0.0984152181291206				True
RE	11	105	105937044	107053192	414	0.0		0.0			nonpositive_local_h2	False
RE	11	106	107054642	107841291	336	3.19086813530793e-07		0.981008300635145				True
RE	11	107	107847983	109888898	557	5.01330180056423e-06		0.835394255977499				True
RE	11	108	109899405	111112246	537	0.0		0.999999341022206			nonpositive_local_h2	False
RE	11	109	111124487	112742098	575	0.0		0.999998993394793			nonpositive_local_h2	False
RE	11	110	112759458	113887138	502	0.0		0.999999239077987			nonpositive_local_h2	False
RE	11	111	113890125	114741577	463	0.0		0.999999619538993			nonpositive_local_h2	False
RE	11	112	114747965	116245350	661	0.0		0.999999461946885			nonpositive_local_h2	False
RE	11	113	116247759	117294973	494	0.0		0.0			nonpositive_local_h2	False
RE	11	114	117295791	118898319	770	0.0		0.999999461946885			nonpositive_local_h2	False
RE	11	115	118913993	120057343	498	0.0		0.999998923893769			nonpositive_local_h2	False
RE	11	116	120075284	121204601	542	0.0		0.0			nonpositive_local_h2	False
RE	11	117	121208310	122589092	509	0.0		0.0			nonpositive_local_h2	False
RE	11	118	122591233	123398825	400	0.0		0.0			nonpositive_local_h2	False
